"density(g/cc)","porosity(%)","Gamma(API)","sonic(ms/m","resistivity(ohm-m)"
2.95,22,27.112638920658,158.88998187542,9.058587
2.99,18,20.085536923188,157.34002217236,9.739556
3,23,29.964100047397,156.30993509074,9.961096
3.1,17,33.115451958692,154.94987371585,9.864539
3.2,19,38.474666049032,153.26004029513,9.814492
3.15,20,40.85380652699,151.62011398497,9.882417
2.8,15,25.279656970963,151.94991244646,9.951039
2.82,13,18.174145369443,152.23007932405,9.97646
2.85,12,12.182493960704,152.3200475726,10.03977
2.89,17,16.444646771097,152.929985594,11.1343
2.9,15,22.197951281442,151.33998694541,11.2602
2.93,12,24.532530197109,151.81007709219,11.30607
2.95,19,38.474666049032,151.33998694541,11.32196
2.97,20,29.964100047397,151.86003485795,11.36744
2.99,17,27.112638920658,151.42993775927,11.40928
3,16,24.532530197109,150.40009433094,11.45258
3.1,10,22.197951281442,149.23003272316,11.64885
3.15,15,25.790339917193,149.08997714302,12.05467
3.2,18,31.500392308748,149.84003078314,12.53152
2.87,12,33.115451958692,149.23003272316,12.81126
2.9,10,34.813317487602,148.80992240753,12.76737
2.2,30,54.598150033144,163.04008454607,9.30146
2.5,32,60.340287597362,161.19002079029,9.165552
2.56,35,66.686331040925,159.5600228107,8.968524
2.3,39,63.434000298123,158.4399621075,8.879946
2.45,43,65.36585321401,158.89997993093,8.884887
2.55,42,66.686331040925,160.31999871744,8.904766
2.35,47,73.699793699596,160.44995301223,8.929832
2.45,50,77.478462925261,158.72990677793,9.029058
1.7,15,85.626944002201,158.64992719555,9.152711
1.8,12,78.257134423084,159.27990193455,9.298717
2,14,68.717232173846,159.19995020226,9.550093
2.45,16,71.521635619219,159.12010401363,9.647433
2.19,17,61.559242264428,159.19995020226,9.760079
2.65,17,55.146870563464,161.10012050289,9.913636
2.68,18,60.946717569622,165.24001194355,9.935568
2.7,19,67.356539810117,169.31010534136,9.786729
2.71,20,68.717232173846,172.62007409199,9.633777
2.74,21,66.686331040925,172.89007545269,9.477921
2.78,22,73.699793699596,171.17988129702,9.279493
2.8,23,77.478462925261,168.98991180924,9.006019
2.85,20,81.450868664968,168.25997647053,8.087641
2.75,12,111.0521599057,171.9500320085,7.247294
2.76,13,113.29556234866,172.69999868748,7.156488
2.77,14,114.43420168016,173.18011511282,7.167424
2.78,15,120.30136866322,172.63989183075,7.284135
2.78,7,125.21096065477,173.85988770738,7.419261
2.79,8,122.73161751726,174.57999980098,7.48133
2.65,9,129.02420210738,163.04008454607,9.30146
2.6,9.5,132.95357405128,161.19002079029,9.165552
2.68,10.5,137.00261318647,159.5600228107,8.968524
2.69,11.5,134.28977968494,158.4399621075,8.879946
2.83,25,24.532530197109,150.07993257209,10.39952
2.85,26,27.112638920658,150.86993110977,10.51442
2.83,28,29.964100047397,150.5900494613,10.43082
2.8,29,33.115451958692,150.31005205989,9.687071
2.85,15,25.028120181338,148.62003326711,9.202208
2.87,16,24.779086224588,148.57991036174,9.106379
2.88,17,23.336064580943,148.62003326711,9.124128
2.89,18,20.085536923188,150.67997351649,9.477615
2.8,19,14.439969192803,151.2899129266,10.12807
2.79,20,2.7182818284591,151.62011398497,10.28875
2.83,21,3.3201169227365,151.86003485795,9.935373
2.84,22,20.085536923188,151.47989801161,9.237566
2.9,23,38.474666049032,150.7299853189,8.547528
2.89,24,24.532530197109,149.69999372757,7.702105
2.86,25,40.447304360067,153.35995559923,8.580168
2.94,26,33.115451958692,154.1500191069,8.264595
2.96,10,36.598234443678,153.86999185874,8.250567
2.99,15,31.816976514668,153.92003546318,8.308076
3,16,38.474666049032,154.1500191069,8.419801
3.1,17,34.813317487602,153.92003546318,8.623803
3.2,18,30.876642749677,154.05998911104,8.476788
3.16,20,17.287781840568,153.17008465711,8.239462
2.81,18,54.598150033144,167.62995218691,7.5632
2.82,19,60.340287597362,168.66995977896,7.500806
2.83,20,61.559242264428,164.51013078062,7.270313
2.84,21,66.686331040925,163.1799996149,6.992923
2.8609,24.779,51.935366834831,163.58994870637,6.917012
2.8193,24.354,83.096285358344,162.18003703219,7.032624
2.8466,24.062,89.121445878659,161.47010130796,7.382746
2.8694,23.959,85.626944002201,161.38004467968,8.039157
2.8261,24.142,51.935366834831,160.4000505581,8.842171
2.8496,24.634,84.774941673828,158.19998788188,9.527193
2.71,8,90.92181851053,170.8800854127,7.830426
2.72,9,91.835597978157,167.16995969198,8.120292
2.74,10,92.758561082112,168.53001881975,8.040447
2.65,11,94.632408314924,171.06011770989,6.831684
2.69,12,95.583479830066,200.16000791032,6.888705
2.75,13,98.494430161946,165.3099131065,6.878553
2.77,14,99.484315641934,165.54994948243,6.910751
2.73,15,101.49403212955,165.82997154524,7.030415
2.71,6,102.51406411049,166.93989162262,7.207119
2.72,7,104.58498557711,167.65010216597,7.345042
2.76,5.6,106.69774243245,167.66002436771,7.615791
2.78,7.9,108.85317980742,167.96001476705,7.938089
2.79,12.3,112.16825266781,167.98001844085,8.394799
2.784,10.11,114.43420168016,198.95010052949,7.596392
2.75,14,115.58428452719,182.96008561068,7.295396
2.74,13.5,121.51041751874,168.77996055275,6.957022
2.73,14.3,108.31027230818,166.27000186555,6.850454
2.71,15,134.28977968494,167.62995218691,7.5632
2.2,30,130.32091689646,168.66995977896,7.500806
2.5,32,131.63066388583,164.51013078062,7.270313
2.56,35,132.95357405128,163.1799996149,6.992923
2.3,39,134.28977968494,163.58994870637,6.917012
2.45,43,135.63941440847,162.18003703219,7.032624
2.55,42,137.00261318647,161.47010130796,7.382746
2.35,47,138.37951233996,161.38004467968,8.039157
2.45,50,139.77024956,160.4000505581,8.842171
1.7,15,141.17496392148,158.19998788188,9.527193
1.8,12,142.59379589699,161.49998603025,7.929126
2,14,144.02688737092,163.11007858807,7.642284
2.45,16,145.47438165361,163.92010337457,7.572709
2.19,17,148.41315910258,162.06993123049,7.524022
2.65,17,164.0219072999,161.98990997249,7.449556
2.68,18,181.27224187515,160.83001152347,7.469882
2.7,19,190.56626845863,161.49998603025,7.929126
2.71,20,146.9364234957,163.11007858807,7.642284
2.74,21,149.90473614905,163.92010337457,7.572709
2.78,22,172.43149031685,162.06993123049,7.524022
2.8,23,190.56626845863,161.98990997249,7.449556
2.7,6,127.74038984603,176.32999099835,7.063904
2.79,11,148.41315910258,161.49998603025,7.929126
2.69,12,109.94717245212,167.16995969198,6.520621
2.75,10,104.58498557711,168.53001881975,6.609686
2.7,6,132.29046533429,161.49998603025,7.929126
2.59,4,129.02420210738,163.11007858807,7.642284
2.8193,24.354,33.115451958692,150.07993257209,10.39952
2.8466,24.062,15.642631884188,150.86993110977,10.51442
2.8694,23.959,17.287781840568,150.5900494613,10.43082
2.8261,24.142,25.790339917193,150.31005205989,9.687071
2.8496,24.634,21.541902675002,148.62003326711,9.202208
2.71,8,99.484315641934,176.32999099835,7.063904
2.72,9,101.49403212955,173.92998274615,6.548935
2.73,10,104.58498557711,172.52995335653,6.309464
2.74,11,109.94717245212,172.94006761957,6.346741
2.8609,24.779,12.182493960704,156.13002383481,8.581669
2.8193,24.354,33.115451958692,155.2300175115,8.380686
2.8466,24.062,15.642631884188,155.4200085854,7.976939
2.8694,23.959,17.287781840568,153.71006132263,7.809582
2.8261,24.142,25.790339917193,155.47005048268,7.849519
2.8496,24.634,23.807484356429,157.01998676008,7.875879
2.8795,25.509,75.681973401131,161.49998603025,7.929126
2.8947,25.101,68.169960095019,163.11007858807,7.642284
2.8609,24.779,71.136032880363,163.92010337457,7.572709
2.8193,24.354,83.740020048112,162.06993123049,7.524022
2.8466,24.062,82.418011566429,161.98990997249,7.449556
2.8694,23.959,69.938969677021,160.83001152347,7.469882
2.8261,24.142,69.354983201163,161.49998603025,7.929126
2.8496,24.634,85.195958733082,163.11007858807,7.642284
2.8913,7.2668,18.812997738132,150.07993257209,10.39952
2.9852,7.5426,17.844993630369,150.86993110977,10.51442
2.9166,7.956,19.487008251148,150.5900494613,10.43082
3.0093,8.3194,23.045994962333,150.31005205989,9.687071
3.0047,8.5926,25.701002527693,148.62003326711,9.202208
3.0565,8.595,28.141996556374,148.57991036174,9.106379
3.0146,8.3128,22.248998580914,148.62003326711,9.124128
2.8735,8.1459,21.359999698995,150.67997351649,9.477615
2.8983,8.0903,18.498007063794,151.2899129266,10.12807
2.8826,8.2699,20.874994348368,151.62011398497,10.28875
2.8163,8.1681,20.875996372145,151.86003485795,9.935373
2.946,12.359,29.595993575795,151.47989801161,9.237566
2.9329,12.125,29.472010018333,150.7299853189,8.547528
2.9531,17.239,9.9918024319031,149.69999372757,7.702105
2.8481,17.745,9.7369020268318,153.35995559923,8.580168
2.9074,13.273,52.031015879943,154.1500191069,8.264595
2.8769,13.003,52.504978832196,153.86999185874,8.250567
2.9011,13.399,20.159991065026,153.92003546318,8.308076
2.9326,13.836,21.453997679209,154.1500191069,8.419801
2.9781,14.272,19.321007974179,153.92003546318,8.623803
2.9762,14.513,16.906006956707,154.05998911104,8.476788
2.9874,14.542,16.485991165303,153.17008465711,8.239462
3.0294,14.473,18.412006886918,153.03000949092,8.093768
2.7592,9.3483,123.97004948263,170.8800854127,7.830426
2.7359,9.6893,125.93992405057,171.52002590639,8.120292
2.7715,10.203,125.20995897109,171.16994830839,8.040447
2.7459,10.432,123.799955401,171.06011770989,6.831684
2.7205,10.5,125.4899906984,200.16000791032,6.888705
2.6489,10.339,126.27991618928,185.20994844125,7.156567
2.6985,10.148,127.14002015064,171.29990073171,7.483807
2.7573,9.9967,126.70999863016,169.099930111,7.670429
2.7542,9.8567,126.61993984083,168.25997647053,7.716728
2.7543,9.8655,124.63992744428,169.05010408415,7.761489
2.7397,10.098,122.6100507306,171.2399726153,7.876183
2.7162,10.445,113.78992667729,170.89991451586,7.901414
2.7198,10.45,110.18998363682,170.97001032146,7.754053
2.7295,9.7442,109.51001431431,198.95010052949,7.596392
2.8622,12.696,53.740988653806,156.13002383481,8.581669
2.8776,12.225,53.554991258936,155.2300175115,8.380686
2.8879,11.62,40.917997379872,155.4200085854,7.976939
2.8604,11.261,49.483008215141,153.71006132263,7.809582
2.9151,11.218,40.917997379872,155.47005048268,7.849519
2.9245,11.52,31.970992265995,157.01998676008,7.875879
2.9583,11.981,25.598992621792,156.22998303342,8.2247
2.946,12.514,26.332001853625,156.25993715538,8.926385
2.9791,12.991,18.027006597525,156.13002383481,8.581669
2.8782,11.73,26.005004493013,155.2300175115,8.380686
2.8965,11.493,24.736008103391,155.4200085854,7.976939
2.9061,11.447,41,153.71006132263,7.809582
2.9066,11.644,42,155.47005048268,7.849519
2.9012,11.907,43,157.01998676008,7.875879
2.8704,12.34,44,156.22998303342,8.2247
2.9191,12.81,45,156.25993715538,8.926385
2.8778,13.345,46,156.13002383481,8.581669
2.9239,13.883,47,155.2300175115,8.380686
2.8826,14.413,48,155.4200085854,7.976939
2.8438,13.978,49,153.71006132263,7.809582
2.8411,12.656,50,155.47005048268,7.849519
2.858,10.551,36.804017116804,157.01998676008,7.875879
2.8524,16.931,11.680000263967,156.22998303342,8.2247
2.7498,19.09,57.071964123608,214.63008826233,5.236442
2.7407,18.488,57.918972040476,219.49998342775,5.215371
2.8003,17.81,69.193989367499,217.88011364627,5.35432
2.7544,17.232,67.795986701422,225.4999898525,5.470083
2.7444,17.011,69.684993967267,220.62003053381,5.461413
2.7717,16.95,69.566004018449,211.500017343,5.379483
2.679,18.328,69.894013374519,200.63013914101,5.223001
2.5581,18.043,68.599002924642,217.88011364627,4.848116
2.0616,17.149,67.66797329733,210.3801126838,4.440072
1.9125,16.014,72.509964949871,237.37007252368,4.320497
1.9952,15.047,73.637028217256,214.63008826233,5.236442
2.6,8,99.484315641934,167.16995969198,6.520621
2.7,10,109.94717245212,168.53001881975,6.609686
2.75,15,121.51041751874,169.48997415956,6.848005
2.75,7,109.94717245212,170.7999398101,6.939545
2.8,19,134.28977968494,214.63008826233,5.236442
2.9,25,4.4816890703381,150.07993257209,10.39952
2.95,17,7.3890560989307,150.86993110977,10.51442
3,20,20.085536923188,150.5900494613,10.43082
3.1,18,12.182493960704,150.31005205989,9.687071
3.2,26,33.115451958692,148.62003326711,9.202208
3.3,18,39.646394072573,148.57991036174,9.106379
2,50,49.40244910553,214.63008826233,5.236442
2.2,56,54.598150033144,219.49998342775,5.215371
1,85,60.340287597362,217.88011364627,5.35432
2.9,15,66.686331040925,225.4999898525,5.470083
2.77,20,73.699793699596,220.62003053381,5.461413
2.8,10,60.340287597362,211.500017343,5.379483
2.85,12,66.686331040925,200.63013914101,5.223001
2.76,3,121.51041751874,193.25008377391,6.545134
2.68,5,115.58428452719,189.38005869646,6.524604
2.55,35,54.598150033144,214.63008826233,5.236442
2.2,37,74.440488940345,219.49998342775,5.215371
2.59,25,54.598150033144,217.88011364627,5.35432
2.65,8,99.484315641934,170.8800854127,7.830426
2.86,20,33.115451958692,150.07993257209,10.39952
2.7129,16.211,55.765979663226,211.38015812504,5.518617
2.674,16.602,53.99098023891,208.88007693471,5.346155
2.6132,17.084,54.748994323097,214.63008826233,5.236442
2.6161,17.674,55.57503001883,219.49998342775,5.215371
2.6264,18.533,56.513016943636,217.88011364627,5.35432
2.6313,19.464,57.469018850671,225.4999898525,5.470083
2.7139,20.206,55.97101682164,220.62003053381,5.461413
2.6765,20.479,55.126028985697,211.500017343,5.379483
2.6698,20.426,56.410990131006,200.63013914101,5.223001
2.6862,20.204,58.150995596727,217.88011364627,4.848116
2.7129,16.211,55.765979663226,210.3801126838,4.440072
2.674,16.602,53.99098023891,237.37007252368,4.320497
2.6132,17.084,54.748994323097,246.62992538458,4.188199
2.6161,17.674,55.57503001883,272.75008455253,4.246264
2.6264,18.533,56.513016943636,296.749994065,4.434904
2.6313,19.464,57.469018850671,312.99991955902,4.561407
2.7139,20.206,55.97101682164,309.99985120007,4.532632
2.6765,20.479,55.126028985697,288.24989651829,4.527154
2.6698,20.426,56.410990131006,272.25004315163,4.567738
2.6862,20.204,58.150995596727,256.999972501,4.734091
2.7255,19.949,56.446991826029,254.61995171387,5.001191
2.7308,19.72,56.625986200732,211.38015812504,5.518617
2.7296,19.438,56.280999978068,208.88007693471,5.346155
2.1309,14.025,75.684016841999,214.63008826233,5.236442
2.4497,13.182,77.365968465647,219.49998342775,5.215371
2.6262,12.365,78.716988801586,217.88011364627,5.35432
2.5871,12.23,77.822998652533,225.4999898525,5.470083
2.1247,12.892,78.097027816912,220.62003053381,5.461413
2.8795,25.509,75.681973401131,211.500017343,5.379483
2.8947,25.101,68.169960095019,200.63013914101,5.223001
2.8609,24.779,71.136032880363,217.88011364627,4.848116
2.8193,24.354,83.740020048112,210.3801126838,4.440072
2.8466,24.062,82.418011566429,206.12997566842,6.482695
2.8694,23.959,89.938969677021,220.32002805996,6.208107
2.8261,24.142,87.354983201163,220.9399847463,6.153307
2.8496,24.634,85.195958733082,216.47997073191,6.342544
2.8947,9.3483,123.97004948263,204.999990775,6.800203
2.8609,9.6893,125.93992405057,200.63992096392,7.444015
2.8193,10.203,126.20995897109,202.47993373237,7.686988
2.8466,10.432,127.799955401,216.28004805743,7.528171
2.8694,10.5,128.4899906984,199.3599747371,7.094318
2.8261,10.339,129.27991618928,207.87004297505,6.698934
2.8496,10.148,130.14002015064,211.28985058638,6.52171
2.7573,9.9967,126.70999863016,199.13991470837,6.494933
2.7542,9.8567,126.61993984083,197.08006180431,6.562359
2.6489,9.8655,124.63992744428,198.37991062192,6.751148
2.6985,10.098,122.6100507306,202.57012876573,6.843782
2.8496,24.634,85.195958733082,187,5.802843
2.7573,9.3483,123.97004948263,181.37000005985,5.382934
2.7442,9.6893,125.93992405057,181.37000005985,5.382934
2.78193,10.203,126.20995897109,180.630095575,5.325981
2.728466,10.432,127.799955401,177.75000137756,5.575722
2.718694,10.5,128.4899906984,187.25003290919,7.580343
2.76261,10.339,129.27991618928,182.10998824116,7.969738
2.8496,10.148,130,179.84010416339,8.255361
2.7173,9.9967,126.70999863016,179.74997856482,8.364625
2.7442,9.8567,126.61993984083,180.35009921961,8.134644
2.6489,9.8655,124.63992744428,179.64990545026,7.869249
2.6985,10.098,122.6100507306,182.54997488112,7.647213
2.6,12.696,53.740988653806,211.38015812504,5.518617
2.61,12.225,53.554991258936,208.88007693471,5.346155
2.62,11.62,40.917997379872,214.63008826233,5.236442
2.63,11.261,49.483008215141,219.49998342775,5.215371
2.64,11.218,40.917997379872,217.88011364627,5.35432
2.65,11.52,41.970992265995,225.4999898525,5.470083
2.66,11.981,45.598992621792,220.62003053381,5.461413
2.56,12.514,46.332001853625,211.500017343,5.379483
2.44,12.991,48.027006597525,200.63013914101,5.223001
2,11.73,46.005004493013,217.88011364627,4.848116
2.57,11.493,44.736008103391,210.3801126838,4.440072
2.35,11.447,41,237.37007252368,4.320497
2.44,11.644,42,246.62992538458,4.188199
2.55,11.907,43,272.75008455253,4.246264
2.2,12.34,44,296.749994065,4.434904
2.7,12.81,45,312.99991955902,4.561407
2.67,13.345,46,309.99985120007,4.532632
2.66,13.883,47,288.24989651829,4.527154
2.35,14.413,48,272.25004315163,4.567738
2,13.978,49,256.999972501,4.734091
2.18,12.656,50,254.61995171387,5.001191
1.46,10.551,46.804017116804,211.38015812504,5.518617
2.37,16.931,50.680000263967,208.88007693471,5.346155
1.46,10.551,46.804017116804,214.63008826233,5.236442
2.37,16.931,50.680000263967,219.49998342775,5.215371
